customer.SeniorCitizen,customer.tenure,account.Charges.Monthly,account.Charges.Total,customer.gender_Male,customer.Partner_Yes,customer.Dependents_Yes,phone.PhoneService_Yes,phone.MultipleLines_No phone service,phone.MultipleLines_Yes,internet.InternetService_Fiber optic,internet.InternetService_No,internet.OnlineSecurity_No internet service,internet.OnlineSecurity_Yes,internet.OnlineBackup_No internet service,internet.OnlineBackup_Yes,internet.DeviceProtection_No internet service,internet.DeviceProtection_Yes,internet.TechSupport_No internet service,internet.TechSupport_Yes,internet.StreamingTV_No internet service,internet.StreamingTV_Yes,internet.StreamingMovies_No internet service,internet.StreamingMovies_Yes,account.Contract_One year,account.Contract_Two year,account.PaperlessBilling_Yes,account.PaymentMethod_Credit card (automatic),account.PaymentMethod_Electronic check,account.PaymentMethod_Mailed check,Churn
0,-1.1206736983586112,0.09495407237751269,-0.9120935714052353,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
0,0.6794148135836808,0.9631317099724221,0.9578197812273253,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,1
0,0.17706453118118073,0.46009513821257086,0.23207592157628915,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1
0,-0.9532236042244444,0.4515657725161686,-0.7737546252311492,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-1.0788111748250695,-0.47628472499907776,-0.895984928245747,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
0,-1.1206736983586112,0.7861126308045646,-0.9030045152567827,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
1,-0.9532236042244444,0.7783310325136228,-0.7381689886334638,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,1
0,-1.0788111748250695,0.9357650125422972,-0.854597479178467,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,1.432940237187431,1.1196988880064402,1.9371770860779924,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,True,False,1
0,-0.6183234159561111,0.19065332181943964,-0.48587862384405517,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
0,0.4701021959159724,-0.4804942951448619,0.008720481427387386,True,False,True,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,1
0,0.42823967238243077,0.18677241770768066,0.3738638446590733,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
0,-0.9950861277579861,0.978823344458196,-0.764797857764151,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1
0,-1.0369486512915278,0.25918192532808887,-0.839361214206155,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-0.6601859394896528,0.7148808890466263,-0.3827258700370962,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,True,False,1
0,1.0980400489190976,1.2204110068831828,1.4794407680637276,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,True,False,1
0,0.0514769605805557,0.7104169439800149,0.29519459711821155,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False,1
0,1.6003903313215977,1.1678761435103522,2.216426973347236,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,1
0,-0.115973133553611,0.7772864831884023,0.05645598517274064,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,1
0,-0.4508733218219444,-0.37031170442359057,-0.46955676164674537,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,True,False,1
0,-1.0788111748250695,0.6352858922900728,-0.8624985057991899,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,1
0,-0.8276360336238194,0.9698473266774413,-0.5702514642940435,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-0.4508733218219444,-1.0747475017328736,-0.6917995136227908,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,True,False,1
0,0.3863771488488891,1.1383191720854073,0.6883181324738089,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-1.1206736983586112,-0.8275107868675851,-0.9242244128719667,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
0,1.0980400489190976,1.114817481623454,1.63907273805106,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,1
0,-1.0788111748250695,0.08167371368999338,-0.8734451604005088,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,1
0,-0.9113610806909028,1.0670486994623924,-0.6400445803115953,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,1
0,0.6375522900501391,0.6626599979120154,0.735001129489657,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,1
0,1.5166652842545143,0.5374329995590793,1.4909789134677807,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,True,True,False,1
0,0.09333948411409737,1.1171763219375757,0.4240271543510321,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-1.1206736983586112,-0.8461350014658997,-0.9244693299465525,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,True,1
0,-1.0788111748250695,-1.5450001026567088,-0.9278610621048397,False,True,True,True,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,1
0,-1.1206736983586112,0.9225505178539052,-0.9012102936544489,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-1.1206736983586112,0.2238458154834091,-0.9103985851016184,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-1.1206736983586112,0.7957517205226196,-0.9028777567487686,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-0.9113610806909028,0.7310076183606569,-0.6780294511590559,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
1,-0.6183234159561111,0.40440767086409335,-0.42571636158456666,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,1
0,-1.0369486512915278,-1.1518566223385323,-0.9014092298628582,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,1
0,-0.9950861277579861,0.14293740091715956,-0.8182347247928691,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-0.8694985571573611,0.42392731065654904,-0.6662447318394803,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,1
0,-1.0788111748250695,-1.5272070909876316,-0.9258842731221224,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,1
0,1.0143150018520142,0.5634022603195235,1.0551593058585744,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,1
0,1.0143150018520142,1.3314995058529369,1.4804893526406533,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,True,False,1
0,0.00961443704701403,0.1824309816533003,-0.022941722338447754,True,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,1
0,-0.7857735100902777,0.6723140296281866,-0.5520867676864829,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,-0.03224808648652765,0.6953983950464477,0.18931026434315262,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,1
0,-1.1206736983586112,0.7856825927252933,-0.9030101704573164,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,0.8468649077178475,0.9298697807094715,1.1344780982949614,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,True,False,1
0,-0.9950861277579861,0.28045307925675583,-0.7980888310067126,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
0,0.00961443704701403,0.3185718483148208,0.05281371451813614,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
0,-1.0788111748250695,-0.08117935002932795,-0.8907496283715971,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
1,-1.1206736983586112,-1.4769489634018844,-0.9327648266156705,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
0,-1.0788111748250695,1.0669685665714648,-0.8324738292830608,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,1
0,-1.1206736983586112,-1.673234301307323,-0.9353460700012702,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,1
